sp_id	latitude	longitude
505000130	30.4555843	-84.2801070
504991160	30.4506843	-84.1404770
504993263	30.4065043	-84.2253270
504992092	30.4435843	-84.2061870
504999667	30.4214743	-84.2797670
504994634	30.4299143	-84.2423470
504992779	30.4403143	-84.2279470
504992756	30.4248743	-84.2303770
505001527	30.4501943	-84.2876070
504995476	30.5066723	-84.2528140
504992683	30.4527743	-84.2290770
505090680	30.5209843	-84.2014770
504996129	30.4649943	-84.2498170
504994975	30.4908443	-84.2433170
505009119	30.4392843	-84.3994170
505087190	30.5155053	-84.2756360
505004785	30.4643443	-84.3288170
505001095	30.4625743	-84.2840870
507906205	38.6508729	-90.1997148
504996725	30.4186743	-84.2530270
504991320	30.4717743	-84.1615570
504991456	30.4650593	-84.1953420
504997599	30.4465843	-84.2610670
505004094	30.4528043	-84.3113770
505089351	30.5344843	-84.2211170
504999969	30.4262043	-84.2802570
505002308	30.4850743	-84.2907270
505088697	30.5674443	-84.2485770
504996186	30.5050943	-84.2454170
505009261	30.4394343	-84.4043769
505051952	30.4209844	-87.2420661
505003491	30.4821060	-84.3195041
505003752	30.4700343	-84.3060170
505000739	30.4459843	-84.2834470
505226971	32.4669239	-84.9718767
504998312	30.5050143	-84.2671670
505002414	30.3925473	-84.3037710
505007193	30.4611443	-84.3571970
507903629	38.6304929	-90.1835248
504997794	30.4420143	-84.2639070
504995180	30.4591443	-84.2402470
504990247	30.4753243	-84.0845970
505001644	30.4699343	-84.2877970
505088940	30.5848243	-84.2563370
504996422	30.4563743	-84.2593490
504996030	30.4863743	-84.2501270
504999077	30.3796243	-84.2714670
505006009	30.4607043	-84.3466570
505008174	30.4417443	-84.3862370
504995848	30.4991943	-84.2463670
505085222	30.7344812	-84.5386759
505092488	30.5631443	-84.1162570
505002770	30.4530243	-84.2958070
505085092	30.6181443	-84.5735469
504994175	30.5116343	-84.2375470
505091100	30.5664443	-84.2066470
505004653	30.4660543	-84.3252470
505007151	30.4708543	-84.3577470
505091080	30.5631643	-84.2132370
505095775	30.5441543	-83.8698671
504995526	30.5107944	-84.2505566
504999976	30.4091743	-84.2809670
505007534	30.4133767	-84.3921656
503814624	26.1093132	-80.2613303
505090822	30.5482243	-84.2134670
510245214	35.2118691	-80.8292358
505008319	30.4375843	-84.3833470
504997931	30.4631343	-84.2646070
504998070	30.4552743	-84.2619870
505005886	30.4885843	-84.3457070
504994433	30.4863783	-84.2379980
505003558	30.4407748	-84.3196372
505006142	30.4590343	-84.3357370
504995189	30.4891743	-84.2412470
505000630	30.4229043	-84.2826170
504999988	30.4743043	-84.2812070
505009164	30.4434543	-84.3970170
504991637	30.4658843	-84.2166770
504995964	30.5008843	-84.2488470
504990190	30.4714143	-84.1008770
504999432	30.4406013	-84.2805880
505091083	30.5652043	-84.2150370
505005930	30.4848143	-84.3418170
505085991	30.5608643	-84.5653369
504999338	30.4892643	-84.2777870
504994527	30.4917243	-84.2435072
505001564	30.4454343	-84.2883070
505002327	30.4980443	-84.2848370
504995081	30.4934343	-84.2433070
505089341	30.5202143	-84.2352970
505009339	30.4399443	-84.4056369
505087037	30.5296243	-84.3708870
505089643	30.5310943	-84.2320770
505005433	30.3977703	-84.3464400
504989971	30.3864943	-84.1320770
504990712	30.4086043	-84.1411270
504998651	30.4093543	-84.2754370
503711313	25.5511654	-80.3721413
504998055	30.4547443	-84.2621370
505085937	30.5286643	-84.4732669
504997086	30.4679343	-84.2558470
505008081	30.4983643	-84.3783370
504995241	30.5002843	-84.2430170
504996613	30.4456543	-84.2594270
504997580	30.4253943	-84.2681770
505090920	30.5273943	-84.2074170
504998777	30.4618543	-84.2726970
504434121	27.8602649	-82.6409175
504994404	30.4705323	-84.2388370
516349855	35.0242603	-85.1587025
504995318	30.5081043	-84.2439670
505088653	30.5907343	-84.2667870
504997102	30.4495443	-84.2586970
505092028	30.5511443	-84.1701870
505000907	30.4415343	-84.2822570
505001406	30.3779613	-84.2931320
504995160	30.4567143	-84.2382970
505004265	30.3836043	-84.3043870
505004223	30.3647343	-84.3052870
504989868	30.5149343	-84.0783670
505088001	30.5177243	-84.2902470
505004612	30.4760743	-84.3249070
504990482	30.2894543	-84.1628370
505088865	30.6125443	-84.2520570
505088396	30.6025943	-84.2495070
505000168	30.4581743	-84.2813470
505098273	30.8483202	-83.3248262
504993564	30.4038143	-84.2373870
504998808	30.4545343	-84.2770770
505000595	30.4335643	-84.2862270
504999124	30.3769143	-84.2759570
504996964	30.4690543	-84.2533570
504991798	30.5059743	-84.2052070
516350161	35.0223033	-85.1583965
504993479	30.4761533	-84.2337630
505002430	30.4420233	-84.2954520
505002715	30.4603743	-84.2985670
505000900	30.4441243	-84.2837770
504991997	30.4293043	-84.2089670
504997460	30.4736353	-84.2643830
504996100	30.4991943	-84.2463670
504999170	30.3735343	-84.2697070
505087189	30.6689442	-84.2821060
505007232	30.4360743	-84.3654770
505004024	30.4561043	-84.3153970
504993274	30.4282943	-84.2212070
505003746	30.4675143	-84.3068670
505090719	30.5360443	-84.2164670
505090866	30.5429843	-84.2013570
504992398	30.4520923	-84.2293390
504992618	30.4258343	-84.2275370
505091870	30.5441743	-84.1759170
504990930	30.4740843	-84.1852070
505048794	30.4096744	-87.2154162
504991965	30.4389243	-84.1948970
505005764	30.5033243	-84.3461870
504990760	30.4275343	-84.1670570
504993170	30.5074543	-84.2274270
505000011	30.4517343	-84.2784870
504996382	30.4341783	-84.2565080
505092807	30.8019242	-84.0034470
504990017	30.3785843	-84.1299070
504994722	30.4153643	-84.2445170
504960647	30.3013642	-81.7259677
504994955	30.4922643	-84.2447370
505003475	30.4127193	-84.3073250
504995139	30.4584843	-84.2402970
505089930	30.6139843	-84.2329370
504990573	30.4970943	-84.1673370
505091007	30.5298743	-84.2173170
505083952	30.5876443	-84.6016269
505004811	30.4925543	-84.3231870
505003187	30.4274543	-84.2965870
505001594	30.4444043	-84.2877270
504598114	28.5508447	-81.5152579
505091055	30.5631643	-84.2132370
504997216	30.5069043	-84.2536570
505002120	30.3895943	-84.2852070
505087689	30.5316443	-84.3635170
504995809	30.4856643	-84.2493870
504674005	28.5047897	-81.3104079
505087968	30.5187343	-84.2848170
505004663	30.4741243	-84.3253670
505008836	30.4981243	-84.6033769
504998895	30.4573343	-84.2768670
504991620	30.4846243	-84.1932470
505001809	30.4513343	-84.2886570
504993659	30.4324643	-84.2372770
505089907	30.5746943	-84.2216070
505088251	30.5529252	-84.2575357
505085983	30.5524843	-84.5345069
504994920	30.4864543	-84.2389070
505090738	30.5610343	-84.2117670
504994210	30.5046943	-84.2346370
505009332	30.4403543	-84.4186969
504993815	30.4768343	-84.2337270
504996944	30.4691543	-84.2558970
505003792	30.4762943	-84.3095270
504992401	30.4397493	-84.2267500
504992668	30.4403143	-84.2279470
505091964	30.5542943	-84.1555570
505003927	30.4321243	-84.3139470
504993607	30.4401043	-84.2358570
505085186	30.7712962	-84.5342239
504996515	30.2402343	-84.2597470
504998863	30.4624343	-84.2732270
504994419	30.4863783	-84.2379980
505004408	30.4717173	-84.3310440
505000049	30.4791043	-84.2806470
505005675	30.4744343	-84.3455370
511371027	40.6660718	-73.9527296
505003747	30.4676743	-84.3052370
505088780	30.5541843	-84.2600770
505007031	30.4644143	-84.3487770
505004007	30.4354743	-84.3087370
505004623	30.4703843	-84.3243270
505004059	30.4458243	-84.3149270
505089875	30.5561243	-84.2374270
505006694	30.1811544	-84.3640770
505002410	30.3712283	-84.3004600
504998606	30.4374843	-84.2707070
504994598	30.4353843	-84.2433670
505086973	30.5791843	-84.4411069
505089391	30.5341443	-84.2237170
505004770	30.4932843	-84.3266770
504996332	30.5100943	-84.2511770
505008143	30.5002043	-84.3693570
505089878	30.5726543	-84.2222970
504996589	30.4435543	-84.2577570
516354324	35.0089533	-85.2117465
505041030	30.3996944	-86.8810062
504997184	30.5122943	-84.2546170
504995907	30.4982843	-84.2474870
505092036	30.5441143	-84.1454970
505091874	30.5566043	-84.1733970
505087985	30.6538642	-84.2750270
505002347	30.4380243	-84.2849770
504998922	30.4584543	-84.2693570
504996992	30.4863643	-84.2513670
505000610	30.4470943	-84.2823570
505006200	30.4514443	-84.3467570
505004650	30.4812543	-84.3323470
505001206	30.3974543	-84.2821670
505008134	30.5114843	-84.3711370
504990426	30.4681673	-84.1517040
505005335	30.4095243	-84.3314370
504994031	30.4766443	-84.2336170
504925887	30.4442642	-81.5800278
505003943	30.4351343	-84.3127170
505001105	30.4742343	-84.2817970
505091129	30.5363883	-84.1958020
504995449	30.5056553	-84.2470660
505089038	30.5677243	-84.2611670
505001380	30.4699503	-84.2884640
504999980	30.4576143	-84.2812370
505088571	30.5453943	-84.2563370
505091981	30.5215443	-84.1228770
505005435	30.4152523	-84.3383170
504992017	30.4249643	-84.1951170
504989563	30.5150533	-84.0662560
504993843	30.4768343	-84.2334370
505000110	30.4783243	-84.2802170
505006071	30.4396943	-84.3439570
505084174	30.5823373	-84.5901399
504421295	28.0359948	-82.5715376
503782794	25.8381953	-80.3026983
505003409	30.4867673	-84.3121870
505005851	30.4822043	-84.3446670
505003567	30.4407763	-84.3196345
504646569	28.5426647	-81.3797179
505001681	30.4565543	-84.2885570
505092031	30.5738843	-84.1777870
504990963	30.4699843	-84.1762970
505000275	30.4530043	-84.2784570
504999321	30.4784243	-84.2704870
505089599	30.5398243	-84.2239170
505001470	30.0631844	-84.2899370
505083438	30.9206142	-84.5949239
505087537	30.5191643	-84.3595870
504993303	30.4290843	-84.2230870
504999172	30.3897743	-84.2713770
505085993	30.5723843	-84.5557769
504992951	30.4880643	-84.2266270
505004237	30.3108143	-84.3171370
505091661	30.5764543	-84.1262570
505088965	30.6680542	-84.2704370
504997430	30.4479063	-84.2614170
504996266	30.5051343	-84.2459570
505007483	30.5081633	-84.3773770
505089163	30.5545133	-84.2247640
504996145	30.4950043	-84.2509170
504993017	30.4665043	-84.2246870
504995663	30.4304343	-84.2465670
505084108	30.5831083	-84.5896079
504997781	30.4430943	-84.2654470
505086231	30.5675963	-84.4022579
505093929	30.8390342	-83.9767171
505002142	30.3763443	-84.2930670
504997066	30.4752643	-84.2589870
515549452	30.2879048	-97.7682534
505004689	30.4777543	-84.3205170
505003875	30.5045843	-84.3155870
504995744	30.3182243	-84.2487170
504595595	28.5493947	-81.5361278
505001003	30.4729143	-84.2820570
505091654	30.5239843	-84.1970270
504995794	30.4587843	-84.2504970
505002400	30.4573293	-84.3027620
505084879	30.5874343	-84.5776169
504998826	30.4607043	-84.2769470
504997751	30.4123243	-84.2673670
505002544	30.4691743	-84.2957770
504992336	30.4568443	-84.2168670
504913639	30.2818542	-81.5189978
505005878	30.4775043	-84.3366470
504989959	30.4161943	-84.1211970
504965986	30.3361342	-81.7524177
504999604	30.4214743	-84.2797670
504999713	30.4293243	-84.2792970
505087794	30.5234643	-84.3612170
505090856	30.5604643	-84.2059070
504989731	30.5106543	-83.9168871
504993661	30.4299643	-84.2364270
505007720	30.1771444	-84.3832970
505005093	30.4599143	-84.3199870
504992162	30.4445943	-84.2063870
505086883	30.5950543	-84.4375669
505089315	30.5344643	-84.2290570
505088399	30.5734543	-84.2595970
505087875	30.5573643	-84.2731370
505001283	30.4801043	-84.2815970
505003422	30.4536743	-84.3173460
505092074	30.5872043	-84.1884070
505091945	30.5373443	-84.1957170
504991947	30.4334043	-84.2187170
504997448	30.4580373	-84.2613120
504996459	30.4391950	-84.2561663
505008083	30.5123343	-84.3675170
505087674	30.5219543	-84.3549570
504998140	30.4574143	-84.2617370
505000941	30.4726443	-84.2835570
505005137	30.4624743	-84.3208870
504995861	30.4811143	-84.2471770
504998982	30.4667043	-84.2762970
505088479	30.6135843	-84.2512370
504997776	30.4430543	-84.2599870
504996898	30.4992143	-84.2541070
504991403	30.5101343	-84.2018850
504992278	30.4720243	-84.1913870
505505593	33.7601336	-84.3864268
504994257	30.3962743	-84.2374670
505089887	30.5899843	-84.2263270
504991734	30.4816743	-84.1937070
505002727	30.4282043	-84.3029470
505008203	30.4411443	-84.3726970
505090922	30.5159243	-84.2169770
504993420	30.4579793	-84.2329980
505091746	30.5359843	-84.1900070
504998285	30.5081543	-84.2622670
505091114	30.5484473	-84.1885750
505001159	30.4769643	-84.2819170
504997469	30.5041603	-84.2652290
505005441	30.3977703	-84.3464400
504998086	30.4486643	-84.2611870
505088377	30.5853443	-84.2432870
505091930	30.5314443	-84.1887270
504998369	30.4151663	-84.2750780
505009338	30.3957243	-84.6063269
508961246	42.0355874	-71.2367404
504998784	30.4544243	-84.2777070
505004862	30.4972443	-84.3296270
505000542	30.4124844	-84.2831266
505001771	30.4739043	-84.2859970
504997344	30.5002643	-84.2538970
505090723	30.5156143	-84.2012070
504993084	30.4745543	-84.2240370
505093970	30.8284742	-83.9828371
505050603	30.4262944	-87.2322762
505005940	30.5001443	-84.3413370
505000623	30.4409643	-84.2834870
505000001	30.4559543	-84.2804470
505092287	30.8478162	-83.9853281
505091811	30.5397843	-84.1976570
505089112	30.5216783	-84.2214290
505092588	30.5305743	-84.0276371
505003544	30.4407748	-84.3196372
515246873	29.7332968	-95.4356550
504998092	30.4607443	-84.2607970
505087533	30.5163043	-84.3428870
504993229	30.3980043	-84.2295270
517133116	38.7315323	-77.4893886
504999695	30.4302543	-84.2793370
504993758	30.3010143	-84.2347370
505090000	30.5699643	-84.2361870
505089367	30.5234143	-84.2324070
505008082	30.5121143	-84.3744170
505001198	30.3921543	-84.2828470
503826230	25.8095983	-80.2494333
505087840	30.5213743	-84.2715270
504998316	30.4831643	-84.2661670
510247512	35.2102931	-80.8334378
504998834	30.4632943	-84.2689270
504996975	30.4971143	-84.2522670
505047439	30.4671514	-87.2050372
504995860	30.4977043	-84.2490470
504992023	30.4264543	-84.1949870
505006282	30.4153643	-84.3348370
505006147	30.4450943	-84.3365870
505001996	30.4385243	-84.2945370
505088466	30.5670843	-84.2600770
505085814	30.8497552	-84.5501819
505003177	30.4140943	-84.2957770
504999070	30.3979243	-84.2740770
505086487	30.6184643	-84.4468669
504990417	30.4731903	-84.1848380
505004765	30.4743743	-84.3257870
504991218	30.4736843	-84.1704670
504992786	30.4318743	-84.2237870
504994932	30.4963743	-84.2455770
505003725	30.4741643	-84.3165570
505001366	30.4470543	-84.2885600
504997042	30.4751943	-84.2555670
504998507	30.4116443	-84.2762770
504994185	30.5141043	-84.2355770
505001852	30.4683743	-84.2857470
505088628	30.5544443	-84.2712570
504995419	30.4593733	-84.2502660
508475634	39.5177621	-76.7054188
505083768	30.6864043	-84.7333968
505005923	30.4930743	-84.3373670
505005023	30.4401443	-84.3324370
504992301	30.4602343	-84.1969970
504996432	30.5036723	-84.2598790
504999867	30.4270643	-84.2808470
504990326	30.4771643	-84.1070570
505087516	30.5251843	-84.3648570
504991609	30.4708643	-84.2015470
505084153	30.5880053	-84.5895659
505005865	30.4890343	-84.3462970
505006352	30.4022343	-84.3338770
504991914	30.5093543	-84.2133070
504995690	30.4315143	-84.2511670
503708198	25.5413324	-80.3743423
504989493	30.4932443	-84.1139660
504996617	30.4339743	-84.2514570
505003309	30.4922743	-84.2975170
505004380	30.3036333	-84.3249140
505020038	30.1910744	-85.7132966
504991687	30.4934143	-84.2127970
504992218	30.3888843	-84.2155170
505004930	30.4920943	-84.3234070
505086150	30.6239883	-84.4167289
512518182	43.0578814	-76.1607087
511480785	40.7801417	-73.9846396
505089010	30.5588943	-84.2496070
504592069	28.2071847	-81.5667278
504992773	30.4450543	-84.2280970
505009247	30.4409643	-84.3993770
504996461	30.4395046	-84.2588673
504995040	30.4978343	-84.2414670
505003750	30.4774243	-84.3136570
505002104	30.3798643	-84.2847670
517126158	38.7499823	-77.5312586
504994422	30.4945593	-84.2449920
505088336	30.5426043	-84.2563370
504990711	30.4167643	-84.1462570
505092537	30.5923743	-84.0460470
503791325	25.8213573	-80.2895703
504993280	30.4030843	-84.2255170
505008305	30.4263943	-84.3712570
504998862	30.4635643	-84.2724870
505089366	30.5166243	-84.2320370
504995282	30.4902343	-84.2433670
504990851	30.4181543	-84.1464270
504993136	30.5042343	-84.2251870
505001798	30.4731343	-84.2893570
504997711	30.4475143	-84.2619870
505509665	33.7553978	-84.3899843
505004252	30.4017743	-84.3152870
505089818	30.5807243	-84.2337870
505089506	30.5203643	-84.2208670
504996721	30.4469443	-84.2592970
505095744	30.5479643	-83.8747971
508967230	42.0471394	-71.2194324
505002160	30.3768243	-84.2927870
504997665	30.4346343	-84.2600270
505003770	30.4769143	-84.3097570
505006185	30.4581143	-84.3482170
505084997	30.5869843	-84.5761369
504991194	30.4871843	-84.1340770
505001102	30.4631043	-84.2818270
504992025	30.4321743	-84.2194570
504989872	30.4993443	-84.1259170
505006869	30.5001943	-84.3645270
505004596	30.4920743	-84.3186970
505001401	30.3783013	-84.2912380
504991199	30.4577643	-84.1771970
505008070	30.5143343	-84.3748570
505087934	30.5173243	-84.2781270
505089393	30.5420743	-84.2250670
504992393	30.4418323	-84.2289820
505085953	30.5834043	-84.5635669
505511311	33.7474166	-84.3904308
505004153	30.4409043	-84.3163970
503868668	25.7779453	-80.1945283
505087654	30.5345843	-84.3563870
504996107	30.4998943	-84.2457370
504995323	30.5032243	-84.2428970
505083363	30.9273722	-84.6341719
505002626	30.4691043	-84.3027170
505083875	30.5836543	-84.5997769
504993944	30.4516643	-84.2334470
505005279	30.3236743	-84.3204370
504990116	30.3851143	-84.1259070
505497794	33.7495336	-84.3782168
505090020	30.5995643	-84.2228470
505088824	30.6123443	-84.2453270
505090979	30.5621843	-84.2036070
505088400	30.5649543	-84.2606870
504995232	30.4921843	-84.2439870
505004798	30.5014743	-84.3272670
505002546	30.4702443	-84.3041670
505089066	30.6005043	-84.2446970
505002975	30.3218743	-84.2961370
505001957	30.4494043	-84.2923670
504992790	30.4430043	-84.2281670
505091373	30.8776492	-84.1969720
504992511	30.4408413	-84.2256330
504993893	30.4596143	-84.2315570
504997453	30.4490323	-84.2624450
505085223	30.7497012	-84.4866529
505006492	30.3997483	-84.3525010
504991017	30.4640143	-84.1483070
505005890	30.4809743	-84.3433870
504990706	30.3880743	-84.1436770
505089026	30.6122543	-84.2467670
504989852	30.5107843	-84.1340070
505088266	30.5622549	-84.2467561
505094801	30.8406742	-83.9337771
504853652	29.8022205	-85.2971747
505088470	30.6073043	-84.2449470
504997583	30.4394643	-84.2677670
504993447	30.4582603	-84.2353780
505090079	30.5473243	-84.2351870
505092125	30.5348423	-83.9907261
505003999	30.4548943	-84.3110970
517020665	38.6621023	-77.3245886
505005946	30.4648243	-84.3429870
505091895	30.5661343	-84.1769070
505090700	30.5333943	-84.2107070
505001269	30.4810643	-84.2826370
504993324	30.3919243	-84.2242470
504991784	30.5051043	-84.2198070
504998283	30.4784543	-84.2623970
504997877	30.4290143	-84.2627270
505089782	30.5787743	-84.2261670
505003903	30.4493943	-84.3117970
505086732	30.6081743	-84.4421469
504995275	30.4506643	-84.2407670
505003066	30.3940343	-84.2970870
504447958	27.7596549	-82.6994575
504994954	30.4894943	-84.2439370
505091952	30.5288843	-84.1944670
505049879	30.4102144	-87.2232162
504990999	30.4453643	-84.1439970
504991329	30.4494943	-84.1810270
505087569	30.5193743	-84.3298670
505510508	33.7650536	-84.3899368
505004036	30.4495343	-84.3113570
505005734	30.4763143	-84.3348270
505003292	30.5044743	-84.2946070
504996232	30.5066643	-84.2480670
505005972	30.5075943	-84.3361770
505000043	30.4520643	-84.2796270
504990943	30.4664043	-84.1604270
504998223	30.3972443	-84.2631770
505004052	30.4449343	-84.3176870
504997938	30.4565343	-84.2635470
504996830	30.4339743	-84.2514570
504997731	30.4355943	-84.2658070
504997789	30.4347743	-84.2677170
504996087	30.4551343	-84.2503270
505002906	30.3909343	-84.3013570
505090740	30.5522243	-84.2058270
504996582	30.4255243	-84.2530270
505001492	30.0631144	-84.2919970
505004324	30.4141243	-84.3075270
505091018	30.5371443	-84.2111170
505008120	30.5145743	-84.3761770
504991475	30.1928443	-84.2157470
505002572	30.4724243	-84.2999270
504994516	30.4739156	-84.2382352
505026541	30.3896744	-86.3262064
505089138	30.5361953	-84.2314630
504592036	28.2212347	-81.5640278
505087918	30.5713943	-84.2713770
504994518	30.4739156	-84.2382352
505089628	30.5420743	-84.2250670
510508150	35.7832029	-78.6389384
505086134	30.6891392	-84.3874649
504997315	30.5062843	-84.2522870
504991883	30.5028043	-84.2067970
505005759	30.5114743	-84.3448870
505004356	30.4866943	-84.3034070
504994902	30.4537043	-84.2430170
504996205	30.5050943	-84.2454170
508469361	39.5216721	-76.6664988
504999508	30.4506603	-84.2796760
504344488	27.8942968	-81.9343688
504996086	30.4683043	-84.2507070
505088406	30.5942043	-84.2491770
505007317	30.3746843	-84.3547870
504997981	30.3061343	-84.2606270
505002744	30.4496043	-84.3032570
504993927	30.4742543	-84.2313570
505006966	30.5148843	-84.3654570
505000479	30.3779113	-84.2827800
505087604	30.5564543	-84.3595970
504991685	30.4740743	-84.2008970
505004649	30.4858143	-84.3183570
504996913	30.4526343	-84.2538070
504996331	30.5119043	-84.2479770
505007710	30.1777144	-84.3850970
505026380	30.3783444	-86.3301044
504991899	30.5075443	-84.2114970
505092057	30.5571143	-84.1884270
505508128	33.7606136	-84.3883268
505088500	30.5757643	-84.2587170
505005024	30.4403143	-84.3198770
504994800	30.4403543	-84.2422370
500582290	33.4394377	-86.0829603
505086066	30.6085743	-84.5236369
517133131	38.7241223	-77.4877986
505084177	30.5893733	-84.5758399
505002040	30.3853443	-84.2919770
504995407	30.4968483	-84.2524570
504994258	30.3979343	-84.2374470
505005050	30.4594943	-84.3259670
505001753	30.4739043	-84.2859970
504999333	30.4794143	-84.2712370
504996906	30.4654943	-84.2535270
504991626	30.4716943	-84.2094570
505020069	30.1902244	-85.7086366
505085967	30.5839243	-84.5605669
505001609	30.4356943	-84.2891270
505094430	30.5468543	-83.8881871
505093751	30.8378442	-83.9773671
504990171	30.4703043	-84.0960270
504992772	30.4414543	-84.2300470
505091899	30.5330143	-84.1975670
505087750	30.5284143	-84.3660570
504996833	30.4479043	-84.2531870
505085952	30.5687343	-84.5487969
504747323	29.2120145	-81.0230580
505004882	30.5009543	-84.3292670
505090842	30.5270443	-84.2085370
504991262	30.4718943	-84.1844670
505001448	30.4181633	-84.2929060
505088914	30.6143043	-84.2522070
510247203	35.2087201	-80.8348248
504995044	30.4485243	-84.2440570
504995979	30.4973743	-84.2510070
505003229	30.4336643	-84.2934570
505003899	30.4341443	-84.3068170
505004592	30.5040743	-84.3346570
504997236	30.5056943	-84.2522570
504991931	30.3926643	-84.2200370
505004011	30.4338743	-84.3053270
505089702	30.5761343	-84.2210170
504994245	30.3835743	-84.2327570
505086298	30.5161033	-84.3749600
505087863	30.5345743	-84.3030270
505094305	30.8443072	-83.9419441
505089683	30.5189243	-84.2235670
504998023	30.4711843	-84.2609970
505003150	30.4173443	-84.2964270
505005970	30.4747943	-84.3404970
505088528	30.5516143	-84.2529570
505000624	30.4310443	-84.2821270
504998391	30.4663333	-84.2701140
504991702	30.4689743	-84.2152070
504991875	30.5079143	-84.2193570
505004621	30.4673943	-84.3236970
501348922	33.9230052	-118.3935588
511488529	40.7793717	-73.9861796
504990464	30.3026243	-84.1572270
505085233	30.9197202	-84.5595029
504999155	30.3811343	-84.2749670
505005642	30.5133743	-84.3428270
504990846	30.4115943	-84.1363270
504990965	30.4699743	-84.1652170
505001059	30.4754743	-84.2825570
504992642	30.4422643	-84.2283270
504994547	30.4739156	-84.2382352
505009183	30.4413343	-84.4744769
504992322	30.4587743	-84.2142670
505088838	30.5953643	-84.2477970
505091759	30.5339343	-84.1886370
504997174	30.5036943	-84.2540470
505002786	30.4541943	-84.2975870
504992861	30.4858643	-84.2281770
510101194	32.8432866	-104.4084386
505005193	30.4403143	-84.3198770
504996593	30.4165843	-84.2554170
504996579	30.4442743	-84.2592370
504989870	30.4935543	-84.1151570
504999853	30.4195243	-84.2797770
505000189	30.4512443	-84.2784070
504997869	30.4469243	-84.2599770
505091764	30.5600743	-84.1403870
504995528	30.5107944	-84.2505566
505089030	30.6094143	-84.2449470
504995510	30.5107944	-84.2505566
505007075	30.4749743	-84.3550170
505009326	30.4378643	-84.4353669
505001972	30.4438943	-84.2927970
504992419	30.4327753	-84.2285200
505001921	30.4565343	-84.2850470
504994542	30.4739156	-84.2382352
504197842	27.2654750	-82.5128576
505009295	30.4418443	-84.4001269
505658360	34.2181345	-84.2720498
505007299	30.4435843	-84.3491670
505001683	30.4568743	-84.2885670
505008313	30.4342543	-84.3854970
504993464	30.4765503	-84.2338660
504997892	30.4363343	-84.2627170
505088664	30.5891943	-84.2513570
505006426	30.4925423	-84.3643670
505006202	30.4461543	-84.3424870
504995998	30.4695843	-84.2486870
505000950	30.4551443	-84.2822370
504999177	30.3825843	-84.2689470
505050758	30.4230444	-87.2352361
505093660	30.8145142	-83.9737871
505087167	30.5292943	-84.3624270
504993679	30.4380243	-84.2368170
504996140	30.4922643	-84.2447370
504999936	30.4456243	-84.2793470
505000050	30.4528243	-84.2794870
505002955	30.3863243	-84.2944070
505089044	30.5673543	-84.2595770
504991689	30.4985143	-84.2167370
505014818	30.1524544	-85.6455966
503802986	25.8089053	-80.2772783
504995011	30.4713743	-84.2431670
505007656	30.1240944	-84.3926370
504992922	30.4745543	-84.2240370
505091701	30.5238343	-84.1954570
505092542	30.5960343	-84.0648270
504991886	30.5154143	-84.2024270
505089156	30.5835093	-84.2332060
505004013	30.4424643	-84.3087270
504998725	30.4150943	-84.2741170
505089748	30.5995343	-84.2341670
504990122	30.5090543	-84.0609670
505005332	30.4169443	-84.3209870
505004154	30.4511943	-84.3106470
505007204	30.4575443	-84.3579270
505003793	30.4765943	-84.3140670
505006274	30.4262743	-84.3386670
504998946	30.4652743	-84.2690970
505007511	30.4409353	-84.3866670
504997300	30.5062643	-84.2518370
505004892	30.4730043	-84.3221570
505009127	30.4062743	-84.5618469
505089523	30.5420743	-84.2250670
504996880	30.4977343	-84.2525470
505089835	30.5810543	-84.2307870
505002855	30.4525043	-84.2935870
504995260	30.5002943	-84.2435470
504998135	30.4668843	-84.2653370
505000241	30.4707243	-84.2798370
504990650	30.4104243	-84.1394970
505008422	30.4917623	-84.4164739
505089492	30.5287243	-84.2221670
504993158	30.5017443	-84.2235770
505006906	30.4928843	-84.3584370
504998114	30.4735943	-84.2651870
505089090	30.5515143	-84.2546870
505089700	30.6002943	-84.2322770
505003797	30.5081543	-84.3141070
504999673	30.4409343	-84.2785770
504597123	28.5329747	-81.5239778
504993085	30.4845043	-84.2289770
505000161	30.4518943	-84.2782270
505090448	30.8880842	-84.2080340
505004613	30.4959343	-84.3276870
504996445	30.5051303	-84.2552100
505090817	30.5281743	-84.2011970
505091086	30.5714643	-84.2062770
505006270	30.4277443	-84.3336770
505001846	30.4537943	-84.2920270
505051006	30.4792944	-87.2246761
505093921	30.8365942	-83.9798371
505091923	30.5687743	-84.1295070
505090925	30.5403343	-84.2112470
505089128	30.5415833	-84.2240480
504999890	30.4287443	-84.2802170
505089047	30.6042143	-84.2508170
505002390	30.4324153	-84.3042040
505005784	30.5084843	-84.3482670
505005726	30.4941443	-84.3374370
504992003	30.3876343	-84.2120470
505499249	33.8520235	-84.3785568
505086741	30.5812143	-84.4312769
505003811	30.4751243	-84.3087670
504997204	30.5036943	-84.2540470
504996817	30.4456543	-84.2594270
504997403	30.4391563	-84.2617060
505009234	30.4015443	-84.6108569
504999864	30.4251743	-84.2810770
504417317	28.0278048	-82.5525676
505020011	30.1937944	-85.6926666
505003455	30.4491733	-84.3151370
505002690	30.4747543	-84.2958670
505006105	30.4385743	-84.3424470
505007363	30.1934814	-84.3777720
505092506	30.5997343	-84.1144970
505088012	30.6430542	-84.2772970
505008968	30.0090144	-84.5046869
505008330	30.4415243	-84.3954870
